                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 2.2103,                 1.0888,                0.95754,                0.74662,                0.33809,                0.36293,                0.13589,                 2.4407,                 1.1388,                0.92564,               0.005347,               0.005347,               0.005347
                     50,                 2.2135,                 1.1117,                0.94876,                0.74369,                0.35937,                0.39613,                0.15051,                 2.3114,                 1.0985,                0.89927,               0.005248,               0.005248,               0.005248
                     51,                 2.1334,                 1.0883,                0.94155,                0.72987,                0.35984,                0.40854,                0.15925,                 2.3076,                 1.0909,                0.90651,               0.005149,               0.005149,               0.005149
                     52,                 2.1652,                 1.0632,                0.92238,                0.76127,                0.35338,                0.38904,                 0.1463,                 2.3889,                 1.0963,                0.91182,                0.00505,                0.00505,                0.00505
                     53,                 2.1616,                 1.0612,                0.93565,                0.73414,                0.36115,                0.41772,                0.16271,                 2.2605,                 1.0344,                 0.9148,               0.004951,               0.004951,               0.004951
                     54,                 2.2015,                 1.1088,                0.94157,                0.75645,                0.35984,                0.39549,                0.15228,                 2.3064,                 1.0596,                0.92017,               0.004852,               0.004852,               0.004852
                     55,                 2.1894,                 1.0802,                0.94833,                 0.7625,                0.34029,                0.37811,                0.14036,                 2.3253,                 1.0943,                 0.8942,               0.004753,               0.004753,               0.004753
                     56,                 2.1873,                 1.1122,                0.95642,                0.73731,                0.35072,                0.39219,                0.15255,                 2.2846,                 1.0686,                0.89556,               0.004654,               0.004654,               0.004654
                     57,                 2.1369,                 1.0698,                0.92611,                0.72208,                0.35724,                0.38657,                0.14271,                 2.3971,                 1.1021,                0.93011,               0.004555,               0.004555,               0.004555
                     58,                 2.1191,                 1.0566,                0.94086,                0.80448,                0.36115,                 0.4069,                0.15189,                 2.3349,                 1.1043,                0.90563,               0.004456,               0.004456,               0.004456
                     59,                 2.1612,                 1.0721,                0.93329,                0.74896,                0.34941,                0.40362,                0.15842,                 2.2886,                 1.0636,                0.90711,               0.004357,               0.004357,               0.004357
                     60,                 2.1132,                 1.0438,                0.92395,                 0.8065,                0.34029,                0.39772,                0.15365,                 2.2459,                 1.0405,                0.90372,               0.004258,               0.004258,               0.004258
                     61,                 2.1661,                 1.0592,                0.94736,                0.74701,                0.36115,                0.39607,                0.15648,                 2.3238,                 1.0719,                0.90773,               0.004159,               0.004159,               0.004159
                     62,                 2.1191,                 1.0843,                0.94915,                0.72992,                0.34532,                0.39633,                0.15928,                 2.2707,                 1.0133,                 0.8976,                0.00406,                0.00406,                0.00406
                     63,                 2.1418,                 1.0444,                0.94309,                0.67972,                0.33507,                0.36551,                0.13608,                 2.4693,                 1.1159,                0.92048,               0.003961,               0.003961,               0.003961
                     64,                 2.1395,                 1.0709,                0.93786,                0.79653,                0.35984,                0.40824,                0.15729,                 2.2785,                 1.0616,                0.90184,               0.003862,               0.003862,               0.003862
                     65,                 2.0869,                 1.0207,                0.93657,                0.71469,                0.33768,                0.38039,                0.15308,                 2.3216,                 1.0414,                0.90331,               0.003763,               0.003763,               0.003763
                     66,                 2.1172,                 1.0349,                0.92452,                0.71009,                 0.3455,                0.37642,                0.14867,                 2.3535,                 1.0832,                0.91218,               0.003664,               0.003664,               0.003664
                     67,                 2.1375,                 1.0492,                0.93899,                0.77162,                0.35724,                0.39832,                0.15788,                 2.3796,                 1.0982,                0.91653,               0.003565,               0.003565,               0.003565
                     68,                 2.0749,                 1.0343,                0.93024,                0.74122,                0.35463,                0.38426,                0.15086,                 2.3431,                 1.0766,                0.91481,               0.003466,               0.003466,               0.003466
                     69,                 2.1609,                 1.0789,                0.93089,                0.76366,                0.35072,                  0.397,                0.15905,                 2.3373,                 1.0621,                0.89879,               0.003367,               0.003367,               0.003367
                     70,                 2.0826,                  1.015,                0.93188,                0.75445,                0.36245,                0.40393,                 0.1653,                 2.2306,                0.99189,                0.90151,               0.003268,               0.003268,               0.003268
                     71,                 2.1035,                 1.0179,                0.93107,                0.73847,                0.35463,                 0.3894,                0.15523,                 2.2808,                 1.0223,                0.90609,               0.003169,               0.003169,               0.003169
                     72,                 2.1133,                  1.025,                0.92488,                0.76107,                0.34811,                0.40773,                0.16348,                 2.2699,                 1.0073,                0.90369,                0.00307,                0.00307,                0.00307
                     73,                 2.1157,                 1.0228,                0.90349,                0.80114,                0.36897,                0.42446,                0.17406,                 2.2332,                 1.0116,                0.89493,               0.002971,               0.002971,               0.002971
                     74,                 2.1238,                 1.0507,                0.91601,                0.76469,                 0.3442,                0.38217,                0.14539,                  2.363,                 1.0755,                0.92392,               0.002872,               0.002872,               0.002872
                     75,                 2.0918,                 1.0379,                0.92204,                0.71105,                0.36636,                0.40731,                0.16543,                 2.2436,                 1.0321,                0.90738,               0.002773,               0.002773,               0.002773
                     76,                 2.0484,                 0.9851,                0.92364,                0.74089,                0.37158,                0.42602,                0.17212,                 2.1948,                 1.0013,                0.89724,               0.002674,               0.002674,               0.002674
                     77,                 2.0734,                 1.0126,                0.92271,                0.74715,                0.35854,                0.40538,                0.16128,                 2.2271,                 1.0035,                0.89015,               0.002575,               0.002575,               0.002575
                     78,                 2.0964,                 1.0071,                0.91416,                  0.715,                0.35979,                0.40062,                0.15928,                 2.3278,                 1.0581,                 0.9105,               0.002476,               0.002476,               0.002476
                     79,                 2.1089,                 1.0216,                0.92118,                0.71848,                0.37549,                0.41861,                0.16857,                 2.1898,                 1.0234,                0.89013,               0.002377,               0.002377,               0.002377
                     80,                 2.0527,                0.98619,                0.91201,                0.75408,                0.36381,                 0.4093,                0.16271,                 2.2242,                 1.0401,                0.89195,               0.002278,               0.002278,               0.002278
