                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     63,                 2.2319,                 1.0056,                 0.9403,                0.61294,                0.24258,                0.26756,                0.09314,                 2.4893,                  1.037,                0.92795,              0.0007922,              0.0007922,              0.0007922
                     64,                 2.1828,                0.99268,                0.95636,                  0.671,                0.27328,                0.31175,                0.11229,                  2.339,                 1.0479,                0.90646,              0.0007724,              0.0007724,              0.0007724
                     65,                 2.0998,                 0.9653,                0.95303,                0.67434,                0.27696,                0.32684,                0.11923,                 2.3121,                 1.0565,                0.90938,              0.0007526,              0.0007526,              0.0007526
                     66,                 2.1723,                0.97721,                0.94714,                0.66587,                 0.2598,                0.32602,                0.12167,                 2.3518,                 1.0197,                0.90978,              0.0007328,              0.0007328,              0.0007328
                     67,                 2.1631,                0.96972,                0.94123,                0.69566,                0.27451,                0.32199,                0.11328,                 2.3507,                 1.0234,                0.91479,               0.000713,               0.000713,               0.000713
                     68,                 2.1926,                0.98775,                0.93473,                0.67632,                0.26103,                0.29954,                0.11012,                 2.4018,                0.99229,                0.92018,              0.0006932,              0.0006932,              0.0006932
                     69,                 2.2053,                0.99686,                0.95414,                0.63801,                0.28186,                0.33585,                0.12282,                 2.3804,                 1.0308,                0.91323,              0.0006734,              0.0006734,              0.0006734
                     70,                 2.1184,                 0.9595,                0.94157,                0.65146,                0.27206,                0.31515,                0.11217,                 2.3634,                 1.0169,                0.90698,              0.0006536,              0.0006536,              0.0006536
                     71,                 2.1498,                0.95137,                0.93867,                0.63899,                0.26471,                0.30351,                0.11328,                  2.326,                 1.0238,                0.90306,              0.0006338,              0.0006338,              0.0006338
                     72,                 2.1426,                0.97718,                0.95649,                0.70923,                 0.2598,                0.30766,                0.11438,                 2.3486,                 1.0324,                 0.9089,               0.000614,               0.000614,               0.000614
                     73,                 2.1516,                0.93733,                0.92956,                0.67059,                0.26694,                0.31722,                0.11549,                 2.3671,                 1.0155,                0.91267,              0.0005942,              0.0005942,              0.0005942
                     74,                 2.1708,                0.96366,                0.94805,                0.64799,                0.25491,                0.30319,                0.11256,                 2.3552,                0.99884,                0.90479,              0.0005744,              0.0005744,              0.0005744
                     75,                 2.1483,                0.94587,                0.92955,                0.62188,                0.26471,                0.30978,                 0.1161,                 2.3504,                0.99285,                0.90282,              0.0005546,              0.0005546,              0.0005546
                     76,                  2.101,                 0.9106,                0.93674,                0.68403,                0.26593,                0.33483,                 0.1227,                 2.3563,                 1.0268,                0.90323,              0.0005348,              0.0005348,              0.0005348
                     77,                 2.0796,                0.93625,                0.92721,                0.65861,                0.27328,                0.32814,                0.12109,                 2.3331,                 1.0297,                 0.9016,               0.000515,               0.000515,               0.000515
