                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                 2.0805,                0.79205,                 1.6061,                0.94865,                0.94446,                0.96072,                0.42185,                 2.0309,                0.67934,                 1.7988,               0.007789,               0.007789,               0.007789
                     70,                  2.059,                0.77609,                 1.6061,                0.95637,                0.94421,                0.96415,                0.42416,                 2.0302,                 0.6734,                 1.8044,               0.007756,               0.007756,               0.007756
                     71,                 2.0518,                0.77837,                 1.6059,                 0.9525,                0.94229,                0.95865,                0.41939,                  2.034,                0.67391,                 1.8143,               0.007723,               0.007723,               0.007723
                     72,                 2.0711,                0.78344,                  1.603,                0.94951,                0.94067,                0.96216,                 0.4222,                  2.035,                0.67485,                 1.8179,                0.00769,                0.00769,                0.00769
                     73,                 2.0643,                0.78697,                 1.6004,                0.95361,                  0.945,                0.96269,                0.42591,                   2.03,                0.66692,                 1.8088,               0.007657,               0.007657,               0.007657
                     74,                   2.06,                0.77736,                 1.6095,                0.95098,                0.94852,                0.96175,                0.42321,                 2.0213,                0.66509,                 1.8047,               0.007624,               0.007624,               0.007624
                     75,                 2.0562,                0.77868,                 1.6074,                0.94991,                0.94581,                 0.9612,                0.42365,                 2.0326,                 0.6647,                 1.8023,               0.007591,               0.007591,               0.007591
                     76,                 2.0511,                0.76922,                 1.6043,                0.95324,                0.94879,                0.96466,                0.42541,                 2.0299,                 0.6623,                 1.8025,               0.007558,               0.007558,               0.007558
                     77,                 2.0619,                0.77544,                 1.6016,                0.95604,                0.94825,                0.96513,                0.43028,                 2.0124,                0.65741,                  1.791,               0.007525,               0.007525,               0.007525
                     78,                 2.0612,                0.77143,                 1.6009,                0.95442,                 0.9418,                0.96303,                0.42844,                 2.0092,                0.66017,                 1.7954,               0.007492,               0.007492,               0.007492
                     79,                 2.0647,                0.77462,                 1.5947,                0.95336,                 0.9469,                0.96044,                0.42717,                 2.0224,                0.65701,                 1.7947,               0.007459,               0.007459,               0.007459
                     80,                 2.0532,                0.76721,                 1.6014,                0.94953,                0.93606,                0.96164,                0.42453,                 2.0241,                0.66137,                 1.8036,               0.007426,               0.007426,               0.007426
                     81,                 2.0404,                0.76557,                 1.5959,                0.95231,                0.94446,                0.95957,                0.42368,                 2.0276,                0.65939,                 1.8052,               0.007393,               0.007393,               0.007393
