                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 2.8364,                  1.167,                0.85738,                0.69064,                0.15136,                0.21018,                0.07447,                 3.0266,                0.98909,                0.85666,                0.00307,                0.00307,                0.00307
                     73,                 2.9282,                 1.1716,                0.84943,                0.64535,                0.15515,                0.20951,                0.06641,                 3.0964,                 1.0194,                 0.8553,               0.002971,               0.002971,               0.002971
                     74,                 2.8451,                 1.1529,                 0.8535,                0.66857,                0.16558,                0.25441,                0.09266,                 3.0514,                 1.0383,                0.86861,               0.002872,               0.002872,               0.002872
                     75,                 2.8373,                 1.1618,                0.86533,                0.67921,                0.16037,                0.24965,                0.09077,                 2.9859,                 1.0165,                0.85108,               0.002773,               0.002773,               0.002773
                     76,                 2.7517,                 1.1584,                0.85113,                0.68246,                0.17992,                0.25585,                0.09115,                 2.7107,                0.90166,                0.84809,               0.002674,               0.002674,               0.002674
                     77,                 2.7579,                 1.1804,                0.85138,                0.62683,                0.16297,                0.24179,                0.07995,                 3.2218,                 1.0131,                0.86577,               0.002575,               0.002575,               0.002575
                     78,                 2.8982,                 1.1826,                0.84843,                0.62724,                0.14863,                0.22104,                0.07721,                  3.069,                 1.0426,                0.85497,               0.002476,               0.002476,               0.002476
                     79,                 2.8492,                 1.2026,                 0.8512,                0.68201,                0.16167,                0.19718,                0.07327,                 2.7354,                0.90129,                0.84571,               0.002377,               0.002377,               0.002377
                     80,                 2.8573,                 1.1448,                0.84477,                0.63607,                0.17601,                0.20687,                 0.0737,                 2.7987,                0.92048,                0.84054,               0.002278,               0.002278,               0.002278
                     81,                 2.7621,                 1.1168,                0.84004,                0.63921,                0.15476,                0.24953,                0.09045,                 2.9891,                 1.0238,                0.85749,               0.002179,               0.002179,               0.002179
                     82,                 2.7241,                 1.0869,                0.85155,                0.68122,                0.16717,                0.25823,                0.09828,                 2.7549,                0.88948,                0.84102,                0.00208,                0.00208,                0.00208
                     83,                 2.6928,                 1.1389,                0.86065,                0.63883,                0.16949,                0.21519,                0.07736,                  2.806,                0.91654,                0.84447,               0.001981,               0.001981,               0.001981
                     84,                 2.7256,                 1.1376,                 0.8571,                0.59011,                 0.1708,                 0.2087,                0.07629,                 2.8378,                0.90324,                0.83207,               0.001882,               0.001882,               0.001882
                     85,                 2.6282,                 1.0754,                0.84495,                0.65488,                 0.1707,                0.22225,                0.08252,                 2.7725,                0.86093,                0.83697,               0.001783,               0.001783,               0.001783
                     86,                 2.7438,                 1.1414,                 0.8356,                0.64928,                0.17137,                0.24258,                0.08574,                 2.8591,                0.88725,                 0.8497,               0.001684,               0.001684,               0.001684
                     87,                 2.7396,                 1.1236,                0.84076,                0.64519,                 0.1734,                 0.1927,                0.06979,                 2.8065,                0.93329,                0.84244,               0.001585,               0.001585,               0.001585
                     88,                 2.6696,                 1.0601,                0.85156,                0.63564,                0.16604,                0.19646,                0.07127,                 2.8594,                0.92444,                0.85103,               0.001486,               0.001486,               0.001486
                     89,                 2.6348,                 1.1072,                0.84363,                0.69281,                0.17937,                0.22985,                0.08388,                 2.7009,                0.85353,                0.84087,               0.001387,               0.001387,               0.001387
                     90,                 2.7326,                 1.1317,                0.85554,                0.65579,                 0.1721,                 0.2107,                0.07966,                 2.7599,                0.88468,                0.85035,               0.001288,               0.001288,               0.001288
                     91,                  2.703,                 1.1073,                0.85173,                0.61185,                0.16949,                0.21672,                0.07826,                 2.9625,                0.95059,                0.85062,               0.001189,               0.001189,               0.001189
                     92,                 2.7607,                 1.0954,                0.85432,                  0.602,                0.16297,                0.20198,                0.07197,                 3.0452,                0.91139,                0.85419,                0.00109,                0.00109,                0.00109
                     93,                 2.6473,                  1.073,                0.84276,                0.62482,                 0.1721,                0.20567,                0.07542,                 2.7932,                0.90296,                 0.8505,               0.000991,               0.000991,               0.000991
                     94,                 2.7134,                 1.1739,                0.83617,                0.67938,                0.17992,                0.24522,                0.09049,                 2.7878,                0.85363,                0.84557,               0.000892,               0.000892,               0.000892
                     95,                 2.6712,                 1.0661,                0.84333,                 0.6427,                0.17992,                0.22883,                0.07898,                 2.8257,                0.89486,                 0.8563,               0.000793,               0.000793,               0.000793
                     96,                 2.6212,                 1.0859,                0.85234,                0.63363,                0.16949,                0.22418,                0.08635,                 2.7492,                0.86845,                0.84131,               0.000694,               0.000694,               0.000694
                     97,                 2.5595,                  1.083,                0.84205,                0.65141,                0.17471,                0.23214,                0.08371,                 2.8736,                0.87804,                   0.86,               0.000595,               0.000595,               0.000595
                     98,                 2.6777,                 1.1579,                0.85138,                0.65554,                 0.1708,                0.22425,                0.08526,                 2.7544,                0.87007,                0.84635,               0.000496,               0.000496,               0.000496
                     99,                 2.6638,                 1.1103,                0.85335,                0.66909,                0.17601,                 0.2306,                0.08981,                 2.6553,                0.83536,                0.83993,               0.000397,               0.000397,               0.000397
                    100,                 2.5305,                 1.0409,                0.83039,                0.66208,                0.17471,                0.23545,                0.08863,                 2.8085,                0.87967,                 0.8466,               0.000298,               0.000298,               0.000298
