                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                 2.5201,                 1.2073,                0.85629,                0.65456,                0.15776,                0.24659,                0.08341,                 2.5539,                0.94869,                0.84189,               0.004159,               0.004159,               0.004159
                     62,                 2.4242,                 1.1891,                0.87315,                0.50186,                0.14472,                0.13815,                 0.0458,                 2.5784,                 1.1345,                0.85552,                0.00406,                0.00406,                0.00406
                     63,                 2.4327,                 1.1919,                 0.8636,                0.59487,                0.16297,                0.19737,                0.06589,                 2.6023,                0.99441,                0.84439,               0.003961,               0.003961,               0.003961
                     64,                 2.4554,                 1.1657,                0.85533,                0.59133,                0.15906,                0.16277,                0.05384,                 2.4897,                 1.0234,                0.85023,               0.003862,               0.003862,               0.003862
                     65,                 2.3809,                 1.1225,                0.87012,                 0.6177,                0.15515,                  0.179,                0.05833,                 2.5026,                0.95811,                0.84056,               0.003763,               0.003763,               0.003763
                     66,                 2.4379,                   1.17,                0.85652,                0.60576,                0.14993,                0.16142,                0.05285,                 2.5644,                 1.0082,                 0.8546,               0.003664,               0.003664,               0.003664
                     67,                 2.4322,                  1.137,                0.85957,                 0.4567,                0.13559,                 0.1252,                0.03392,                 2.8288,                 1.2481,                0.86058,               0.003565,               0.003565,               0.003565
                     68,                 2.3527,                 1.1265,                0.86244,                0.62048,                0.16688,                0.18709,                0.06508,                 2.4431,                 0.9773,                0.84377,               0.003466,               0.003466,               0.003466
                     69,                  2.434,                 1.1518,                0.84613,                0.66707,                0.16196,                0.22593,                0.07728,                  2.405,                0.94288,                0.83713,               0.003367,               0.003367,               0.003367
                     70,                 2.3759,                 1.1289,                0.85627,                0.61522,                0.14342,                0.17911,                0.05924,                  2.742,                 1.0283,                0.85135,               0.003268,               0.003268,               0.003268
                     71,                 2.4139,                 1.0944,                0.84469,                0.65324,                0.16947,                0.20741,                0.07167,                 2.4645,                0.95383,                0.84408,               0.003169,               0.003169,               0.003169
                     72,                 2.3603,                 1.1007,                0.85352,                0.59943,                 0.1721,                 0.2008,                0.06501,                 2.4963,                0.99637,                 0.8516,                0.00307,                0.00307,                0.00307
                     73,                  2.466,                 1.1133,                0.84618,                0.71048,                0.17601,                0.22832,                0.07774,                 2.4759,                0.91405,                0.83753,               0.002971,               0.002971,               0.002971
                     74,                 2.4223,                 1.1274,                0.85494,                0.61697,                0.16381,                0.19946,                 0.0667,                 2.5751,                 0.9765,                0.84719,               0.002872,               0.002872,               0.002872
                     75,                 2.3704,                  1.115,                0.85688,                0.63729,                0.16688,                0.19316,                0.06443,                  2.532,                0.99192,                0.84088,               0.002773,               0.002773,               0.002773
                     76,                 2.4082,                 1.1456,                0.84948,                0.66885,                0.17992,                0.19421,                0.06411,                 2.4077,                  1.007,                0.86117,               0.002674,               0.002674,               0.002674
                     77,                 2.3313,                 1.1556,                0.84671,                 0.6104,                0.15776,                0.17538,                 0.0651,                 2.5011,                 1.0171,                0.85716,               0.002575,               0.002575,               0.002575
                     78,                 2.4273,                 1.1354,                0.84023,                0.59234,                0.15645,                0.17284,                0.05939,                 2.5879,                 1.0093,                0.84939,               0.002476,               0.002476,               0.002476
                     79,                 2.4294,                 1.1374,                0.84715,                0.65753,                 0.1734,                0.21019,                 0.0739,                 2.3743,                0.90645,                0.82739,               0.002377,               0.002377,               0.002377
                     80,                 2.3556,                  1.082,                0.83766,                0.63188,                0.15442,                 0.1775,                0.06431,                 2.5287,                0.97184,                0.83459,               0.002278,               0.002278,               0.002278
                     81,                 2.3112,                 1.0899,                0.82993,                0.72246,                0.17731,                0.27624,                0.09743,                 2.4242,                 0.9351,                0.83341,               0.002179,               0.002179,               0.002179
                     82,                 2.3386,                 1.0646,                0.85334,                0.58938,                0.14784,                0.16776,                0.05347,                 2.5719,                0.99975,                0.84707,                0.00208,                0.00208,                0.00208
                     83,                    2.3,                 1.1016,                0.85902,                0.67438,                0.16297,                0.19687,                0.07201,                 2.3718,                0.91216,                0.84027,               0.001981,               0.001981,               0.001981
                     84,                 2.3447,                 1.0937,                 0.8559,                0.63932,                0.15946,                0.19144,                0.07037,                  2.459,                0.96466,                0.83404,               0.001882,               0.001882,               0.001882
                     85,                 2.2651,                  1.052,                0.84434,                0.61009,                0.16037,                0.18282,                0.06653,                 2.4296,                0.92565,                0.84183,               0.001783,               0.001783,               0.001783
                     86,                  2.315,                 1.1174,                0.83606,                0.63087,                0.16558,                0.20236,                 0.0724,                  2.468,                0.94325,                0.83699,               0.001684,               0.001684,               0.001684
                     87,                 2.3576,                 1.0961,                0.84048,                0.70366,                 0.1721,                0.22482,                0.07917,                 2.3672,                0.89238,                0.83552,               0.001585,               0.001585,               0.001585
                     88,                 2.3046,                  1.059,                0.85217,                0.69602,                0.16297,                0.20486,                0.06807,                 2.5556,                0.95765,                0.84727,               0.001486,               0.001486,               0.001486
                     89,                 2.2563,                 1.0628,                0.84478,                0.62814,                0.17601,                0.21013,                0.07701,                  2.381,                0.90649,                0.83386,               0.001387,               0.001387,               0.001387
