                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 2.5181,                 1.0764,                0.86041,                0.63285,                0.17079,                0.21585,                 0.0772,                 2.6261,                0.95066,                0.88166,               0.003565,               0.003565,               0.003565
                     68,                 2.3671,                 1.0418,                0.85579,                0.68841,                 0.1708,                0.23852,                0.09222,                   2.42,                0.85678,                0.83733,               0.003466,               0.003466,               0.003466
                     69,                  2.432,                 1.0826,                 0.8387,                0.61594,                0.16558,                0.20273,                0.07626,                  2.565,                0.89809,                 0.8483,               0.003367,               0.003367,               0.003367
                     70,                 2.4036,                 1.0484,                  0.852,                0.64797,                0.15906,                0.21905,                0.08627,                 2.5306,                0.87869,                 0.8584,               0.003268,               0.003268,               0.003268
                     71,                 2.4419,                 1.0451,                0.84743,                0.66628,                0.17992,                0.24694,                0.09312,                 2.4653,                0.89144,                0.87415,               0.003169,               0.003169,               0.003169
                     72,                 2.4065,                 1.0431,                0.85149,                  0.607,                0.15707,                0.20198,                0.07642,                 2.5795,                0.90117,                0.87929,                0.00307,                0.00307,                0.00307
                     73,                 2.5166,                 1.0775,                0.83961,                0.67243,                0.17992,                0.22618,                0.08258,                 2.5041,                0.87728,                0.91167,               0.002971,               0.002971,               0.002971
                     74,                 2.4678,                 1.0399,                0.84855,                0.64266,                 0.1708,                0.21715,                0.07697,                 2.7052,                0.91661,                0.90521,               0.002872,               0.002872,               0.002872
                     75,                 2.4272,                 1.0373,                0.85847,                0.63127,                0.17471,                0.23279,                0.09217,                  2.455,                0.85939,                0.84942,               0.002773,               0.002773,               0.002773
                     76,                 2.4006,                 1.0474,                0.84403,                0.75229,                0.17422,                0.23639,                0.08997,                 2.4114,                0.86464,                0.87445,               0.002674,               0.002674,               0.002674
                     77,                  2.372,                 1.0393,                0.84257,                0.62007,                0.17661,                0.22813,                0.08569,                 2.4358,                0.87406,                 0.8571,               0.002575,               0.002575,               0.002575
