                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.9324,                0.97569,                 1.0104,                0.82181,                0.57237,                0.59669,                0.20383,                 2.4647,                 1.0026,                 1.2465,              0.0016766,              0.0016766,              0.0016766
                     52,                 2.0052,                 1.0094,                 1.0225,                0.72075,                0.56579,                0.53239,                0.21046,                 2.4435,                  1.134,                  1.289,                0.00167,                0.00167,                0.00167
                     53,                 1.9631,                 1.0134,                  1.025,                 0.8011,                0.58296,                0.57871,                0.18652,                 2.5917,                 1.1029,                 1.3458,              0.0016634,              0.0016634,              0.0016634
                     54,                 1.8896,                0.94714,                0.98674,                0.82261,                0.61184,                0.62736,                0.24172,                 2.2574,                 1.0457,                  1.247,              0.0016568,              0.0016568,              0.0016568
                     55,                  2.021,                0.99635,                 1.0198,                 0.7947,                0.56026,                0.56029,                0.18706,                 2.6394,                 1.1374,                 1.3659,              0.0016502,              0.0016502,              0.0016502
                     56,                 1.9931,                  0.978,                 1.0237,                0.77594,                0.63158,                 0.6665,                0.28636,                 2.2748,                0.98854,                 1.2066,              0.0016436,              0.0016436,              0.0016436
                     57,                 1.9494,                0.96951,                 1.0265,                0.77705,                0.61912,                0.62702,                0.27051,                 2.2541,                 0.9869,                 1.2196,               0.001637,               0.001637,               0.001637
                     58,                 1.9936,                0.96905,                 1.0074,                0.84098,                0.61842,                0.63843,                0.24884,                 2.2796,                 1.0657,                 1.2188,              0.0016304,              0.0016304,              0.0016304
                     59,                 2.0001,                0.94613,                 1.0254,                0.85423,                0.58553,                0.59965,                0.24728,                  2.347,                 1.0053,                 1.2604,              0.0016238,              0.0016238,              0.0016238
                     60,                  1.971,                0.91983,                  1.026,                0.75697,                0.61184,                0.58075,                0.20365,                 2.3617,                 1.0528,                 1.2535,              0.0016172,              0.0016172,              0.0016172
                     61,                 1.9281,                0.93316,                 1.0173,                0.81873,                0.59431,                0.64214,                0.26903,                 2.0698,                0.93431,                  1.187,              0.0016106,              0.0016106,              0.0016106
                     62,                 1.8857,                0.93229,                 1.0059,                0.79785,                0.59722,                0.62818,                0.25159,                 2.3504,                0.98826,                 1.3113,               0.001604,               0.001604,               0.001604
                     63,                 1.8609,                0.90049,                0.99828,                0.83715,                0.58553,                0.60214,                0.24671,                 2.2001,                0.95461,                 1.2417,              0.0015974,              0.0015974,              0.0015974
                     64,                 1.8889,                0.93094,                 1.0014,                0.81906,                0.57237,                 0.5828,                0.24329,                 2.3634,                0.94747,                 1.2337,              0.0015908,              0.0015908,              0.0015908
                     65,                  1.889,                 0.9138,                0.97891,                0.88623,                0.60526,                0.65708,                0.28447,                 2.0395,                0.92456,                 1.1671,              0.0015842,              0.0015842,              0.0015842
                     66,                    1.9,                0.93584,                  1.023,                0.83238,                0.59868,                0.65577,                0.30397,                 2.0751,                0.92155,                 1.1475,              0.0015776,              0.0015776,              0.0015776
                     67,                 1.8557,                0.90907,                 1.0227,                0.89622,                0.63158,                 0.6723,                0.27923,                 2.1392,                0.93013,                 1.1961,               0.001571,               0.001571,               0.001571
                     68,                 1.8654,                0.91154,                  1.012,                 0.7772,                0.58553,                0.58316,                0.24028,                 2.2849,                 1.1064,                 1.2419,              0.0015644,              0.0015644,              0.0015644
                     69,                 1.8303,                0.86827,                0.97626,                0.88012,                0.63158,                0.68076,                0.29924,                 2.1204,                0.90241,                 1.2028,              0.0015578,              0.0015578,              0.0015578
                     70,                 1.8068,                0.90828,                0.99514,                0.86841,                0.59868,                0.64864,                0.26994,                 2.1866,                0.94485,                 1.2493,              0.0015512,              0.0015512,              0.0015512
                     71,                 1.8882,                0.92298,                 1.0006,                0.81294,                0.60044,                0.62142,                0.26555,                 2.1686,                0.97241,                 1.2054,              0.0015446,              0.0015446,              0.0015446
                     72,                 1.8506,                0.90627,                 1.0017,                0.83748,                0.61023,                0.65912,                0.30413,                 2.0461,                0.90824,                 1.2156,               0.001538,               0.001538,               0.001538
                     73,                 1.8678,                0.88552,                0.99909,                0.79537,                0.58814,                0.61602,                 0.2646,                 2.4683,                0.99645,                 1.3509,              0.0015314,              0.0015314,              0.0015314
                     74,                 1.8934,                0.85949,                 1.0053,                0.80063,                0.59868,                0.60538,                0.28079,                 2.3797,                 1.0418,                 1.3249,              0.0015248,              0.0015248,              0.0015248
                     75,                 1.8468,                 0.8701,                0.98636,                0.89679,                0.62881,                0.68002,                0.30425,                 2.0901,                0.90468,                 1.1977,              0.0015182,              0.0015182,              0.0015182
                     76,                 1.8549,                0.85826,                0.99252,                0.84221,                0.63816,                0.66568,                0.31495,                 1.9868,                0.87608,                 1.1203,              0.0015116,              0.0015116,              0.0015116
                     77,                 1.8383,                0.86714,                0.96222,                0.86844,                0.57895,                0.64627,                0.29805,                 2.0279,                0.89335,                 1.1411,               0.001505,               0.001505,               0.001505
                     78,                 1.8404,                 0.8814,                0.99239,                0.85131,                0.59868,                0.64143,                0.27167,                 2.1696,                0.95221,                 1.2168,              0.0014984,              0.0014984,              0.0014984
                     79,                  1.876,                0.92914,                0.99206,                0.81013,                0.59868,                0.59908,                 0.2559,                 2.0698,                0.96264,                 1.2216,              0.0014918,              0.0014918,              0.0014918
                     80,                 1.7639,                0.84629,                0.96847,                0.87588,                0.61184,                 0.6606,                0.26185,                 2.3832,                0.94992,                 1.3079,              0.0014852,              0.0014852,              0.0014852
                     81,                 1.8157,                 0.8455,                0.98044,                0.90523,                  0.625,                0.68307,                0.29135,                 2.0471,                0.88996,                 1.1901,              0.0014786,              0.0014786,              0.0014786
                     82,                 1.7879,                0.84817,                0.95495,                0.88593,                0.61319,                0.64757,                0.28171,                 2.1179,                0.89321,                 1.2341,               0.001472,               0.001472,               0.001472
                     83,                 1.7321,                0.79946,                0.97688,                0.88214,                0.59093,                0.66203,                0.31656,                 2.1241,                0.84256,                 1.2357,              0.0014654,              0.0014654,              0.0014654
                     84,                  1.836,                 0.8323,                0.98546,                0.80914,                0.60526,                0.63313,                0.29396,                 2.2424,                0.93194,                   1.27,              0.0014588,              0.0014588,              0.0014588
                     85,                 1.8734,                0.86951,                0.97714,                0.86195,                0.61615,                0.66507,                 0.2841,                  2.182,                0.94221,                 1.2669,              0.0014522,              0.0014522,              0.0014522
                     86,                 1.7938,                 0.8265,                0.98148,                 0.8892,                 0.6336,                 0.7001,                0.30845,                 2.0452,                0.86496,                 1.1911,              0.0014456,              0.0014456,              0.0014456
                     87,                 1.8921,                 0.8531,                 0.9785,                0.86636,                0.57895,                0.65083,                0.28402,                 2.1419,                0.88738,                 1.2444,               0.001439,               0.001439,               0.001439
                     88,                 1.7773,                0.82328,                0.99224,                0.87189,                0.63158,                0.69873,                0.31247,                  2.085,                0.84644,                 1.1804,              0.0014324,              0.0014324,              0.0014324
                     89,                 1.8246,                0.82358,                0.97995,                0.85279,                0.56579,                0.61151,                0.28531,                 2.1919,                0.88977,                  1.218,              0.0014258,              0.0014258,              0.0014258
                     90,                 1.8635,                0.81908,                0.97433,                0.84757,                 0.6219,                0.67418,                0.32524,                 2.0639,                 0.8302,                 1.1704,              0.0014192,              0.0014192,              0.0014192
                     91,                 1.8449,                0.84821,                0.98826,                0.83438,                0.62974,                 0.6453,                0.30343,                 2.0492,                0.88492,                 1.2215,              0.0014126,              0.0014126,              0.0014126
                     92,                 1.7364,                0.79895,                0.96974,                0.80373,                  0.625,                 0.6424,                0.29037,                 2.0578,                0.92085,                 1.2192,               0.001406,               0.001406,               0.001406
                     93,                 1.7874,                0.81416,                0.98095,                0.80939,                0.61463,                0.66432,                0.32674,                 2.0833,                0.85814,                 1.2126,              0.0013994,              0.0013994,              0.0013994
                     94,                 1.7481,                0.83576,                0.95898,                0.90123,                0.60033,                0.66835,                0.30575,                 2.1597,                0.91012,                 1.2391,              0.0013928,              0.0013928,              0.0013928
                     95,                  1.784,                0.81131,                0.95296,                0.86415,                  0.625,                0.67031,                0.31685,                 2.0567,                0.86179,                 1.1852,              0.0013862,              0.0013862,              0.0013862
                     96,                 1.8204,                0.83022,                0.96167,                 0.8447,                0.64413,                0.69587,                0.31776,                 2.0672,                0.85915,                 1.2225,              0.0013796,              0.0013796,              0.0013796
                     97,                  1.807,                0.80815,                0.96993,                0.80081,                0.64474,                0.65006,                0.26396,                 2.3583,                0.98924,                 1.2848,               0.001373,               0.001373,               0.001373
                     98,                 1.8136,                0.81586,                0.98247,                0.78612,                0.61842,                0.62849,                0.31329,                 2.0628,                0.85819,                 1.2057,              0.0013664,              0.0013664,              0.0013664
                     99,                 1.7433,                 0.7947,                0.95965,                0.88901,                0.59211,                0.64071,                0.32226,                 2.0556,                0.91506,                 1.1736,              0.0013598,              0.0013598,              0.0013598
                    100,                 1.8272,                0.78059,                0.95489,                0.92099,                0.61184,                0.68502,                0.31346,                 2.0376,                0.84476,                 1.1442,              0.0013532,              0.0013532,              0.0013532
                    101,                 1.7407,                0.77281,                0.94557,                0.84565,                0.60526,                0.66277,                0.31851,                 2.0537,                0.86209,                 1.1879,              0.0013466,              0.0013466,              0.0013466
                    102,                 1.6425,                0.75366,                 0.9228,                0.87725,                0.61121,                0.66925,                0.33199,                 1.9849,                0.84288,                 1.1913,                0.00134,                0.00134,                0.00134
                    103,                 1.7868,                0.81426,                0.95934,                0.89204,                0.61184,                0.68409,                0.33636,                 1.9519,                 0.8478,                 1.1608,              0.0013334,              0.0013334,              0.0013334
                    104,                 1.7696,                0.80169,                0.95292,                0.84756,                  0.625,                 0.6351,                0.27901,                 2.2575,                0.86435,                 1.2479,              0.0013268,              0.0013268,              0.0013268
                    105,                 1.7865,                0.78505,                 0.9574,                0.84779,                0.62297,                0.66085,                0.31265,                 2.0333,                0.84773,                 1.2117,              0.0013202,              0.0013202,              0.0013202
                    106,                 1.7809,                0.78814,                0.96708,                0.88662,                0.59868,                0.65224,                  0.312,                 2.0433,                0.84455,                 1.2039,              0.0013136,              0.0013136,              0.0013136
                    107,                 1.7053,                0.78942,                0.96304,                0.82186,                0.63816,                0.66676,                0.31727,                 2.0356,                 0.9042,                 1.2077,               0.001307,               0.001307,               0.001307
                    108,                 1.6461,                 0.7445,                0.95681,                0.78391,                0.64474,                0.66885,                0.30952,                 2.0474,                  0.899,                 1.1927,              0.0013004,              0.0013004,              0.0013004
                    109,                 1.7115,                0.77127,                0.95573,                0.81381,                0.65132,                0.67235,                0.31073,                 2.0506,                0.87281,                 1.1953,              0.0012938,              0.0012938,              0.0012938
                    110,                 1.7455,                0.81024,                0.95947,                0.84238,                0.63816,                0.65995,                0.31097,                 1.9877,                0.86812,                 1.1538,              0.0012872,              0.0012872,              0.0012872
                    111,                 1.7009,                0.78727,                0.96576,                0.84199,                0.60526,                0.65423,                 0.2988,                 2.0473,                0.87078,                 1.1805,              0.0012806,              0.0012806,              0.0012806
                    112,                 1.7138,                 0.7956,                0.96731,                0.88833,                0.60526,                0.66679,                0.31777,                 2.0349,                0.85794,                 1.1611,               0.001274,               0.001274,               0.001274
                    113,                 1.7475,                0.79391,                0.95659,                0.85947,                0.64376,                0.67371,                0.32487,                 1.9645,                 0.8267,                 1.1779,              0.0012674,              0.0012674,              0.0012674
                    114,                 1.7236,                0.77668,                  0.962,                0.89838,                0.61184,                0.69014,                0.32669,                 1.9873,                0.82847,                 1.1417,              0.0012608,              0.0012608,              0.0012608
                    115,                 1.6999,                 0.7577,                0.95555,                0.82159,                0.63816,                0.64533,                0.29883,                 2.0185,                0.83817,                 1.1881,              0.0012542,              0.0012542,              0.0012542
                    116,                 1.6654,                0.75511,                 0.9552,                0.86325,                0.59868,                0.65571,                0.31819,                 2.0399,                0.85663,                 1.2073,              0.0012476,              0.0012476,              0.0012476
                    117,                 1.7182,                0.78255,                0.96202,                0.84392,                0.61184,                0.63318,                0.26986,                 2.1749,                0.92361,                 1.2043,               0.001241,               0.001241,               0.001241
                    118,                 1.6842,                0.75493,                0.94529,                 0.8795,                0.62425,                0.67202,                0.29878,                 2.1962,                0.93573,                 1.2285,              0.0012344,              0.0012344,              0.0012344
                    119,                 1.7271,                0.75608,                0.95887,                0.84757,                0.61842,                 0.6477,                0.30923,                 2.1456,                0.91867,                 1.2682,              0.0012278,              0.0012278,              0.0012278
                    120,                 1.6827,                0.77176,                0.94216,                 0.8153,                0.60985,                0.65108,                0.31649,                 2.0954,                0.90812,                 1.2161,              0.0012212,              0.0012212,              0.0012212
                    121,                 1.6675,                0.73636,                0.93982,                0.90351,                0.61606,                0.68372,                0.30885,                 2.0204,                0.84953,                 1.1896,              0.0012146,              0.0012146,              0.0012146
                    122,                  1.719,                0.77536,                0.95551,                0.89519,                0.61811,                0.66431,                0.31996,                 1.9986,                0.83717,                 1.1735,               0.001208,               0.001208,               0.001208
                    123,                 1.7555,                0.75394,                 0.9569,                0.87519,                  0.625,                0.67531,                0.32521,                 1.9697,                 0.8411,                 1.1685,              0.0012014,              0.0012014,              0.0012014
                    124,                 1.6713,                0.72024,                0.94771,                0.82996,                0.64225,                0.68305,                0.34304,                 1.9809,                0.80375,                 1.1734,              0.0011948,              0.0011948,              0.0011948
                    125,                 1.6624,                 0.7524,                0.93803,                0.82575,                0.65474,                0.65144,                0.33453,                  1.966,                0.86228,                 1.1852,              0.0011882,              0.0011882,              0.0011882
                    126,                 1.6823,                0.74177,                0.95137,                0.85441,                0.65636,                0.69346,                0.32005,                 1.9943,                0.81357,                 1.1614,              0.0011816,              0.0011816,              0.0011816
                    127,                 1.6549,                0.73716,                0.95438,                 0.8326,                  0.625,                0.64769,                0.32298,                 1.9636,                 0.8283,                 1.2113,               0.001175,               0.001175,               0.001175
                    128,                 1.6539,                0.76023,                0.96165,                0.85969,                0.64498,                0.67429,                0.30328,                 2.0555,                0.81878,                 1.2004,              0.0011684,              0.0011684,              0.0011684
                    129,                 1.7214,                0.75547,                0.94786,                0.87493,                0.59868,                 0.6703,                0.31416,                 2.1382,                0.89458,                 1.1974,              0.0011618,              0.0011618,              0.0011618
                    130,                 1.6627,                0.73085,                 0.9494,                0.82577,                0.62363,                0.68642,                0.33878,                 1.9456,                0.83059,                 1.1374,              0.0011552,              0.0011552,              0.0011552
                    131,                 1.6614,                0.76865,                 0.9679,                0.87598,                0.59868,                0.69834,                0.30981,                 2.1334,                0.85377,                 1.1962,              0.0011486,              0.0011486,              0.0011486
                    132,                 1.6834,                0.75883,                0.93535,                0.87981,                0.61842,                0.68567,                0.31391,                 2.0798,                0.86546,                 1.1836,               0.001142,               0.001142,               0.001142
                    133,                 1.6437,                0.76722,                0.95186,                0.82997,                0.63158,                0.65809,                0.30504,                 2.0239,                0.84926,                  1.181,              0.0011354,              0.0011354,              0.0011354
                    134,                 1.6429,                0.76384,                0.95264,                0.87772,                0.61392,                0.67742,                 0.3216,                  2.024,                0.83161,                 1.1522,              0.0011288,              0.0011288,              0.0011288
                    135,                 1.6606,                0.74178,                0.94877,                 0.8862,                0.61481,                0.64428,                0.29831,                  2.073,                0.86347,                 1.2072,              0.0011222,              0.0011222,              0.0011222
                    136,                 1.6239,                0.73811,                0.92654,                0.85588,                0.62515,                0.67055,                0.31638,                  2.038,                0.83645,                 1.1836,              0.0011156,              0.0011156,              0.0011156
                    137,                 1.6938,                0.75532,                0.94302,                0.86052,                0.61842,                0.65358,                0.31788,                 1.9544,                0.82093,                 1.1623,               0.001109,               0.001109,               0.001109
                    138,                 1.6177,                0.71035,                0.93437,                0.84904,                0.64474,                0.66204,                 0.3179,                 1.9509,                0.82605,                 1.1679,              0.0011024,              0.0011024,              0.0011024
                    139,                 1.6076,                0.72312,                 0.9332,                0.84084,                  0.625,                0.65437,                0.33002,                 1.9808,                0.81986,                 1.1662,              0.0010958,              0.0010958,              0.0010958
                    140,                  1.628,                0.76614,                0.94584,                0.85744,                0.61842,                0.62395,                0.30226,                 2.0034,                0.88441,                  1.158,              0.0010892,              0.0010892,              0.0010892
                    141,                 1.6133,                0.73052,                0.92907,                0.84775,                0.61842,                0.64115,                0.31307,                 2.0699,                0.83706,                 1.2255,              0.0010826,              0.0010826,              0.0010826
                    142,                 1.5978,                0.71423,                0.92039,                0.84506,                0.65132,                0.64692,                0.30982,                 2.0251,                0.82969,                 1.1903,               0.001076,               0.001076,               0.001076
                    143,                 1.5257,                0.69369,                0.93024,                0.85777,                0.65789,                0.68693,                0.33862,                  2.012,                0.80333,                 1.1796,              0.0010694,              0.0010694,              0.0010694
                    144,                 1.6238,                0.73513,                0.95477,                0.83026,                0.63158,                0.65537,                0.32581,                 2.0294,                0.82187,                 1.2218,              0.0010628,              0.0010628,              0.0010628
                    145,                 1.6558,                0.73324,                0.93625,                0.88151,                0.65789,                0.71007,                0.31231,                 2.1826,                 0.8598,                 1.2188,              0.0010562,              0.0010562,              0.0010562
                    146,                 1.6464,                0.71817,                0.93922,                0.86227,                0.66447,                0.69693,                0.35123,                 1.9262,                0.80921,                 1.1473,              0.0010496,              0.0010496,              0.0010496
                    147,                   1.62,                0.71439,                 0.9265,                0.91419,                  0.625,                0.70491,                0.34278,                 2.0494,                0.80937,                 1.2016,               0.001043,               0.001043,               0.001043
                    148,                 1.5693,                0.70714,                0.93124,                0.86423,                0.62817,                0.68955,                0.34286,                 1.9546,                0.82336,                 1.1971,              0.0010364,              0.0010364,              0.0010364
                    149,                 1.5303,                0.69985,                0.94141,                0.86857,                0.65218,                0.71447,                0.32963,                  2.074,                0.79804,                 1.2294,              0.0010298,              0.0010298,              0.0010298
                    150,                  1.582,                0.73152,                0.93698,                0.89507,                0.61735,                0.64622,                0.31197,                 2.1479,                0.84633,                  1.241,              0.0010232,              0.0010232,              0.0010232
                    151,                 1.6021,                0.71665,                0.93104,                0.85671,                0.65789,                0.68539,                0.32289,                 2.0798,                  0.817,                 1.2319,              0.0010166,              0.0010166,              0.0010166
                    152,                 1.6037,                0.75543,                 0.9331,                0.88376,                  0.625,                0.66917,                0.31473,                 1.9905,                0.83016,                 1.1859,                0.00101,                0.00101,                0.00101
                    153,                 1.5998,                0.71691,                0.92769,                0.90438,                0.62228,                0.66879,                0.31046,                 2.0216,                 0.8398,                 1.2398,              0.0010034,              0.0010034,              0.0010034
