                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 2.1351,                0.98492,                0.95531,                0.79581,                0.34289,                0.39804,                 0.1533,                  2.386,                 1.0142,                0.91587,               0.000812,               0.000812,               0.000812
                     63,                 2.1601,                0.96018,                0.94702,                0.76948,                0.35332,                0.39111,                 0.1489,                  2.366,                  1.025,                0.92416,              0.0007922,              0.0007922,              0.0007922
                     64,                 2.1546,                0.97833,                0.94244,                0.78045,                0.34681,                0.41219,                0.16708,                 2.3049,                0.99574,                0.92737,              0.0007724,              0.0007724,              0.0007724
                     65,                 2.1267,                0.95218,                0.94906,                0.75239,                0.35332,                0.41424,                 0.1643,                 2.2992,                0.99245,                0.93429,              0.0007526,              0.0007526,              0.0007526
                     66,                 2.1065,                0.94588,                0.92963,                0.80865,                0.36245,                0.41729,                0.16474,                 2.2908,                0.98232,                0.93121,              0.0007328,              0.0007328,              0.0007328
                     67,                 2.1376,                0.94222,                0.94115,                0.81387,                0.36506,                0.42046,                0.17047,                 2.3195,                0.99125,                0.93772,               0.000713,               0.000713,               0.000713
                     68,                 2.0835,                0.94546,                0.93496,                0.79368,                0.35984,                0.42626,                0.17068,                 2.2166,                0.94421,                0.91821,              0.0006932,              0.0006932,              0.0006932
                     69,                 2.1517,                0.98143,                0.93621,                0.77732,                0.36115,                0.40852,                0.15687,                 2.3299,                 1.0107,                0.94049,              0.0006734,              0.0006734,              0.0006734
                     70,                 2.0789,                0.93076,                0.94067,                 0.7819,                0.36897,                0.42628,                0.17045,                  2.251,                0.95924,                 0.9187,              0.0006536,              0.0006536,              0.0006536
                     71,                 2.0841,                0.92628,                0.93509,                0.79163,                0.35663,                0.42056,                0.17108,                 2.2714,                0.98433,                0.92786,              0.0006338,              0.0006338,              0.0006338
                     72,                 2.1161,                0.92167,                0.93429,                0.78601,                0.34959,                 0.4103,                0.16741,                 2.3644,                0.99545,                0.95428,               0.000614,               0.000614,               0.000614
                     73,                 2.0887,                0.92581,                0.90532,                0.84915,                0.36636,                0.42641,                0.17383,                  2.224,                0.96666,                0.93052,              0.0005942,              0.0005942,              0.0005942
                     74,                 2.1077,                0.94397,                0.91994,                0.80486,                 0.3603,                0.42201,                0.16268,                  2.286,                0.97292,                0.92944,              0.0005744,              0.0005744,              0.0005744
                     75,                  2.094,                0.94547,                0.92595,                0.80413,                0.35724,                0.41576,                0.16533,                 2.2271,                0.94201,                0.92515,              0.0005546,              0.0005546,              0.0005546
                     76,                 2.0429,                0.90147,                0.92738,                 0.8221,                 0.3794,                0.44116,                0.18042,                 2.1798,                0.94721,                0.92072,              0.0005348,              0.0005348,              0.0005348
                     77,                 2.0368,                0.90369,                0.92379,                0.80262,                0.36897,                 0.4281,                0.17098,                 2.2186,                0.96571,                0.91777,               0.000515,               0.000515,               0.000515
                     78,                   2.06,                0.90922,                 0.9169,                0.78589,                0.36767,                0.42542,                0.17635,                 2.1693,                 0.9431,                 0.9018,              0.0004952,              0.0004952,              0.0004952
                     79,                 2.0722,                0.92374,                0.91964,                0.77275,                 0.3724,                 0.4244,                 0.1704,                 2.2157,                0.96867,                0.92218,              0.0004754,              0.0004754,              0.0004754
                     80,                 2.0419,                0.90082,                0.91333,                0.79918,                0.36838,                0.43598,                0.17921,                 2.1787,                0.99046,                0.90194,              0.0004556,              0.0004556,              0.0004556
                     81,                 2.0294,                0.89734,                0.91187,                0.78008,                0.35854,                 0.4223,                 0.1719,                 2.2314,                0.95374,                0.91921,              0.0004358,              0.0004358,              0.0004358
                     82,                 2.0292,                0.88173,                0.92529,                0.83591,                0.36245,                0.43228,                0.17393,                  2.268,                0.98565,                0.92856,               0.000416,               0.000416,               0.000416
                     83,                 2.0551,                0.91223,                0.93376,                0.78022,                0.36897,                0.42801,                0.17065,                 2.2279,                  0.958,                0.92304,              0.0003962,              0.0003962,              0.0003962
                     84,                 2.0021,                0.89182,                0.92014,                0.79548,                0.37158,                0.43417,                0.17674,                 2.2149,                0.93802,                0.91247,              0.0003764,              0.0003764,              0.0003764
                     85,                 2.0049,                 0.9156,                0.92579,                0.78077,                0.36767,                0.42604,                0.16829,                 2.2542,                0.96597,                0.91891,              0.0003566,              0.0003566,              0.0003566
                     86,                 2.0538,                0.92025,                0.90921,                0.79522,                0.36636,                0.42679,                0.17873,                 2.1652,                  0.951,                 0.9091,              0.0003368,              0.0003368,              0.0003368
                     87,                 2.0247,                0.88751,                0.92206,                0.80498,                0.36767,                0.43321,                0.17653,                 2.2035,                0.94589,                0.91378,               0.000317,               0.000317,               0.000317
                     88,                  1.997,                0.89377,                0.92317,                0.83956,                0.36842,                0.43551,                0.17558,                 2.1781,                0.93973,                0.91944,              0.0002972,              0.0002972,              0.0002972
                     89,                 1.9879,                0.88875,                0.91921,                 0.8057,                0.36636,                0.43184,                0.17115,                 2.2595,                0.94639,                0.94072,              0.0002774,              0.0002774,              0.0002774
                     90,                 1.9948,                0.87965,                0.91886,                0.79276,                0.37288,                0.43352,                0.17783,                 2.1645,                0.93153,                0.92068,              0.0002576,              0.0002576,              0.0002576
                     91,                 2.0039,                0.90487,                0.91741,                0.80457,                0.36375,                0.42628,                 0.1751,                 2.2154,                0.97492,                 0.9249,              0.0002378,              0.0002378,              0.0002378
                     92,                 2.0569,                0.90379,                0.91901,                0.83871,                0.36609,                0.43013,                0.17413,                 2.1826,                0.94728,                0.91918,               0.000218,               0.000218,               0.000218
                     93,                 2.0206,                0.89639,                 0.9099,                0.81078,                0.37027,                0.43824,                0.17472,                  2.177,                0.93746,                0.91474,              0.0001982,              0.0001982,              0.0001982
                     94,                 1.9949,                 0.9031,                0.91827,                0.83014,                0.36375,                0.43006,                0.17083,                 2.2425,                0.96666,                0.91737,              0.0001784,              0.0001784,              0.0001784
                     95,                 1.9784,                0.86076,                0.91087,                0.80481,                0.37027,                0.43529,                0.17879,                 2.2017,                 0.9604,                0.91735,              0.0001586,              0.0001586,              0.0001586
                     96,                  1.998,                0.89016,                0.91878,                 0.8074,                0.36897,                0.43127,                0.17531,                 2.2056,                0.95877,                0.91076,              0.0001388,              0.0001388,              0.0001388
                     97,                 1.9573,                0.86659,                0.90994,                0.81253,                0.36897,                  0.429,                0.17434,                 2.1876,                0.96942,                0.90459,               0.000119,               0.000119,               0.000119
                     98,                 2.0072,                0.88894,                0.91991,                0.80588,                0.36506,                0.42411,                0.17091,                 2.1849,                0.96282,                0.91169,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                 1.9802,                0.88949,                0.92442,                0.81482,                0.36375,                0.42811,                0.17556,                 2.2058,                0.95041,                0.91647,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                  2.013,                0.90321,                0.91319,                0.81145,                0.36115,                0.41615,                0.16905,                 2.2003,                 0.9598,                0.91003,               5.96e-05,               5.96e-05,               5.96e-05
