                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 2.3272,                  1.121,                0.95854,                0.73828,                0.33507,                0.37552,                0.14501,                 2.4009,                 1.1034,                0.90513,               0.005347,               0.005347,               0.005347
                     50,                 2.3492,                 1.1482,                0.95125,                0.77202,                0.33507,                0.36121,                0.12768,                 2.6166,                 1.2288,                 0.9232,               0.005248,               0.005248,               0.005248
                     51,                 2.2702,                 1.1282,                0.95001,                0.76503,                0.35072,                0.38411,                0.14168,                 2.4771,                 1.1767,                0.90736,               0.005149,               0.005149,               0.005149
                     52,                 2.2871,                 1.1001,                0.92585,                0.75559,                0.32725,                0.34331,                0.11838,                 2.9043,                 1.2844,                0.97376,                0.00505,                0.00505,                0.00505
                     53,                 2.3321,                 1.1097,                0.94896,                 0.7151,                0.32725,                 0.3694,                 0.1432,                 2.5138,                 1.1651,                0.91947,               0.004951,               0.004951,               0.004951
                     54,                  2.334,                   1.15,                0.94557,                0.76275,                 0.3479,                0.37911,                0.14301,                 2.5857,                 1.1858,                0.94431,               0.004852,               0.004852,               0.004852
                     55,                 2.3162,                 1.1179,                0.95307,                0.77767,                0.33898,                0.36194,                0.13241,                 2.6105,                 1.1771,                0.93652,               0.004753,               0.004753,               0.004753
                     56,                 2.2938,                 1.1349,                0.95582,                0.75217,                0.34821,                0.38379,                0.14918,                 2.4242,                 1.1099,                0.90682,               0.004654,               0.004654,               0.004654
                     57,                 2.2657,                  1.097,                0.93209,                0.72651,                0.34289,                0.35956,                  0.126,                 2.5949,                   1.19,                0.94742,               0.004555,               0.004555,               0.004555
                     58,                 2.2031,                 1.0581,                0.93968,                0.79057,                0.34811,                0.39851,                0.15435,                 2.4391,                  1.091,                0.91112,               0.004456,               0.004456,               0.004456
                     59,                 2.3051,                 1.1073,                0.93919,                0.78486,                0.34029,                0.37408,                0.14438,                 2.5334,                 1.1275,                 0.9177,               0.004357,               0.004357,               0.004357
                     60,                 2.2557,                 1.0762,                0.92742,                0.81167,                0.33898,                0.38508,                0.14336,                  2.538,                 1.1278,                0.93024,               0.004258,               0.004258,               0.004258
                     61,                 2.3056,                 1.1073,                0.95487,                0.82927,                 0.3455,                0.39296,                0.14551,                 2.4788,                 1.1273,                0.91279,               0.004159,               0.004159,               0.004159
                     62,                 2.2742,                 1.1067,                 0.9518,                0.78767,                0.34811,                0.38856,                0.14509,                 2.4945,                 1.0973,                 0.9056,                0.00406,                0.00406,                0.00406
